,title,artist,price,size,painting type,url,path,material,style,area,original
860,"Botanic Blaze Up/ Fine Art Floral Painting, Paintings",Tetiana And Victoria Hutsul,1590,37.4 x 60.6 in,Original Contemporary Floral Paintings,https://images.saatchiart.com/saatchi/1670671/art/12242669/11304867-ZDJQJPPN-7.jpg,saatchi_art_images/861.jpg.jpg,Acrylic on Canvas,Contemporary Floral,2266.44,1
861,"Frozen, Paintings",Stuart Jones,3470,39.4 x 47.2 in,Print of Contemporary Abstract Paintings,https://images.saatchiart.com/saatchi/1596/art/12157615/11219813-UBMMCWOC-7.jpg,saatchi_art_images/862.jpg.jpg,Spray Paint on Canvas,Contemporary Abstract,1859.68,0
862,"Flow Of Time 3.7, Paintings",Alissa Kim Tjen,197,9 x 12 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/725789/art/12116635/11178833-KCIHIMLA-7.jpg,saatchi_art_images/863.jpg.jpg,Acrylic on Paper,Abstract Expressionism Abstract,108.0,1
863,"Lithuanian Seaside, Paintings",Asta Kulikauskaitė,438,10 x 7.9 in,Print of Contemporary Landscape Paintings,https://images.saatchiart.com/saatchi/234095/art/12030065/11092291-IRGIFLHH-7.jpg,saatchi_art_images/864.jpg.jpg,Acrylic on Hardboard,Contemporary Landscape,79.0,0
864,"""Ethereal"", Paintings",Endre Penovác,940,15 x 11 in,Print of Minimalism Animal Paintings,https://images.saatchiart.com/saatchi/680537/art/12016763/11078989-GKGYVHBS-7.jpg,saatchi_art_images/865.jpg.jpg,Ink on Paper,Minimalism Animal,165.0,0
865,"Indifference, Paintings",Nastya Parfilo,1470,11.8 x 15.7 in,Print of Symbolism Fantasy Paintings,https://images.saatchiart.com/saatchi/1180209/art/11982971/11045199-WXWRRVXY-7.jpg,saatchi_art_images/866.jpg.jpg,Oil on Canvas,Symbolism Fantasy,185.26,0
866,"Still-Life With Bananas 5, Paintings",Benedicte Gele,1432,23.6 x 23.6 in,Print of Expressionism Food Paintings,https://images.saatchiart.com/saatchi/43705/art/11957359/11019587-MKHDDHRK-7.jpg,saatchi_art_images/867.jpg.jpg,Acrylic on Canvas,Expressionism Food,556.96,0
867,"Uchiwa, Paintings",Shellie Garber,495,18 x 24 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/867774/art/11892191/10954431-RUJZXWIP-7.jpg,saatchi_art_images/868.jpg.jpg,Acrylic on Paper,Abstract Expressionism Abstract,432.0,1
868,"The Emotional Creation #395, Paintings",Carla Sa Fernandes,4480,35.4 x 47.2 in,Original Modern Abstract Paintings,https://images.saatchiart.com/saatchi/311324/art/11824735/10886975-SCZPYRJM-7.jpg,saatchi_art_images/869.jpg.jpg,Acrylic on Canvas,Modern Abstract,1670.88,1
869,"8 Chicken And A Rooster, Paintings",Clara Bastian,3274,63 x 23.6 in,Original Realism Animal Paintings,https://images.saatchiart.com/saatchi/5565/art/11688601/10750841-TGZBFKTO-7.jpg,saatchi_art_images/870.jpg.jpg,Oil on Canvas,Realism Animal,1486.8000000000002,1
870,"Blessed Happiness, Paintings",Rodrigue Semabia,4764,36.2 x 56.8 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/651434/art/11614337/10676583-GQXNCZZG-7.jpg,saatchi_art_images/871.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,2056.16,1
871,"Seaside Rendezvous Xxxl 2, Paintings",Peter Nottrott,11145,94.5 x 59.1 in,Original Abstract Seascape Paintings,https://images.saatchiart.com/saatchi/720911/art/11574915/10637161-CYHXHLPD-7.jpg,saatchi_art_images/872.jpg.jpg,Acrylic on Canvas,Abstract Seascape,5584.95,1
872,"Nature 329, Paintings",Muriel Napoli,6910,55.1 x 47.2 in,Print of Abstract Landscape Paintings,https://images.saatchiart.com/saatchi/555517/art/11402227/10464485-DOIROBJM-7.jpg,saatchi_art_images/873.jpg.jpg,Acrylic on Canvas,Abstract Landscape,2600.7200000000003,0
873,"Landed ~ Hawk / Whaam, Paintings",Andrew Weir,509,14.2 x 18.9 in,Print of Pop Art Abstract Paintings,https://images.saatchiart.com/saatchi/905718/art/11341893/10404155-XIUEOLUY-7.jpg,saatchi_art_images/874.jpg.jpg,Acrylic on Paper,Pop Art Abstract,268.37999999999994,0
874,"Swimming Fish, Paintings",Pol Ledent,2290,39.4 x 31.5 in,Print of Impressionism Landscape Paintings,https://images.saatchiart.com/saatchi/9021/art/11218933/10281203-WWCVCSLR-7.jpg,saatchi_art_images/875.jpg.jpg,Oil on Canvas,Impressionism Landscape,1241.1,0
875,"Elvis Presley Portrait, Paintings",Dane Shue,3015,30 x 40 in,Original Figurative Pop Culture/Celebrity Paintings,https://images.saatchiart.com/saatchi/948218/art/11109879/10172159-UULDRZWW-7.jpg,saatchi_art_images/876.jpg.jpg,Acrylic on Canvas,Figurative Pop Culture/Celebrity,1200.0,1
876,"Past And Future Visions, Paintings",Michele Rizzi,6710,51.2 x 51.2 in,Print of Abstract Expressionism Time Paintings,https://images.saatchiart.com/saatchi/663981/art/11032493/10094785-KKSUMYUZ-7.jpg,saatchi_art_images/877.jpg.jpg,Oil on Wood,Abstract Expressionism Time,2621.4400000000005,0
877,"Amulet By Angela Gebhardt, Paintings",Kris Gebhardt,9250,48 x 48 in,Original Art Deco Abstract Paintings,https://images.saatchiart.com/saatchi/69883/art/10917807/9980217-BKANCHDU-7.jpg,saatchi_art_images/878.jpg.jpg,Oil on Wood,Art Deco Abstract,2304.0,1
878,"Mieux Vaut….  # 10, Paintings",Rodrigue Semabia,3475,40 x 51 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/651434/art/10772765/9835235-WEDYOXSF-7.jpg,saatchi_art_images/879.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,2040.0,1
879,"Feng Shui, Paintings",Scott Spencer,810,48 x 24 in,Print of Fine Art Abstract Paintings,https://images.saatchiart.com/saatchi/3083/art/10639399/9701885-MOCKDOQK-7.jpg,saatchi_art_images/880.jpg.jpg,Oil on Canvas,Fine Art Abstract,1152.0,0
880,"Portrait 23, Paintings",Dejan Bozinovski,730,27.6 x 35.4 in,Print of Figurative Portrait Paintings,https://images.saatchiart.com/saatchi/399933/art/10272023/9334647-LFDOEASF-7.jpg,saatchi_art_images/881.jpg.jpg,Acrylic on Canvas,Figurative Portrait,977.04,0
881,"Faces Of Water Vi, Paintings",Fintan Whelan,1929,27.6 x 27.6 in,Original Conceptual Abstract Paintings,https://images.saatchiart.com/saatchi/327735/art/10195615/9258353-VVYIOCNO-7.jpg,saatchi_art_images/882.jpg.jpg,Oil on Canvas,Conceptual Abstract,761.7600000000001,1
882,"Abstract 1106, Paintings",Jingshen You,708,47.2 x 23.6 in,Print of Art Deco Abstract Paintings,https://images.saatchiart.com/saatchi/965350/art/9983129/9046047-OCHTJRAS-7.jpg,saatchi_art_images/883.jpg.jpg,Acrylic on Canvas,Art Deco Abstract,1113.92,0
883,"Orchard In Spring, Paintings",Pol Ledent,2270,35.4 x 27.6 in,Print of Impressionism Landscape Paintings,https://images.saatchiart.com/saatchi/9021/art/9975117/9038035-VODBURVX-7.jpg,saatchi_art_images/884.jpg.jpg,Oil on Canvas,Impressionism Landscape,977.04,0
884,"Abstract Summer Landscape, Paintings",Pol Ledent,1924,27.6 x 27.6 in,Print of Abstract Paintings,https://images.saatchiart.com/saatchi/9021/art/9862117/8925063-TZVNCFWM-7.jpg,saatchi_art_images/885.jpg.jpg,Oil on Canvas,Abstract,761.7600000000001,0
885,"In Wonder And Amazement, Paintings",Newel Hunter,4485,30 x 40 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/16607/art/9435093/8498201-ODGEQEIZ-7.jpg,saatchi_art_images/886.jpg.jpg,Acrylic on Acrylic on gallery-wrapped canvas,Abstract Expressionism Abstract,1200.0,1
886,"696 Saulie Et Thude, Paintings",Félix Hemme,4330,63 x 51.2 in,Print of Figurative Love Paintings,https://images.saatchiart.com/saatchi/338603/art/9267831/8330947-HSC00923-7.jpg,saatchi_art_images/887.jpg.jpg,Oil on Canvas,Figurative Love,3225.6000000000004,0
887,"Unspoken Dreams, Paintings",Paresh Nrshinga Frsa,1890,38 x 38 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/19363/art/9228593/8291717-TLNTOJZC-7.jpg,saatchi_art_images/888.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1444.0,0
888,"The Player, Paintings",Wilfrid Moizan,3073,29.5 x 41.3 in,Print of Figurative Children Paintings,https://images.saatchiart.com/saatchi/417919/art/9179021/8242173-QIQNWNRF-7.jpg,saatchi_art_images/889.jpg.jpg,Oil on Paper,Figurative Children,1218.35,0
889,"Untitled, Paintings",Antoine Puisais,2795,19 x 25.2 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/434026/art/9041263/8104441-VUETCZKP-7.jpg,saatchi_art_images/890.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,478.8,1
890,"# Paper 05.02.2022, Paintings",Stephane Villafane,5370,31.5 x 47.2 in,Original Abstract Landscape Paintings,https://images.saatchiart.com/saatchi/4407/art/9037675/8100853-AYORMJHM-7.jpg,saatchi_art_images/891.jpg.jpg,Acrylic on Paper,Abstract Landscape,1486.8000000000002,1
891,"Nocturne 1, Paintings",Terri Dilling,1058,22 x 30 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/350113/art/8792972/7856378-SMWSQZPY-7.jpg,saatchi_art_images/892.jpg.jpg,Acrylic on Paper,Abstract Expressionism Abstract,660.0,0
892,"On The Way, Paintings",Malgorzata Suplewska,2840,45.7 x 31.5 in,Print of Figurative Landscape Paintings,https://images.saatchiart.com/saatchi/435243/art/8730833/7794347-SSVCYMHF-7.jpg,saatchi_art_images/893.jpg.jpg,Oil on Canvas,Figurative Landscape,1439.5500000000002,0
893,"Zinnias, Paintings",Micheal Jones,1300,12 x 12 in,Print of Impressionism Floral Paintings,https://images.saatchiart.com/saatchi/164010/art/8683931/7747527-HSC00001-7.jpg,saatchi_art_images/894.jpg.jpg,Acrylic on Canvas,Impressionism Floral,144.0,0
894,"Morning With Lily, Paintings",Hai Linh Le,2934,31.5 x 42.9 in,Print of Abstract Expressionism Landscape Paintings,https://images.saatchiart.com/saatchi/947685/art/8669124/7732740-RQIFTDVG-7.jpg,saatchi_art_images/895.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Landscape,1351.35,0
895,"Apple Transformation 8, Paintings",Alessandra Bb,1035,11.7 x 16.5 in,Original Cubism Erotic Paintings,https://images.saatchiart.com/saatchi/1163170/art/8551352/7615194-HSC00001-7.jpg,saatchi_art_images/896.jpg.jpg,Oil on Other,Cubism Erotic,193.04999999999998,1
896,"Afterglow, Paintings",Ilya Volykhine,8015,47.2 x 47.2 in,Original Figurative Love Paintings,https://images.saatchiart.com/saatchi/543/art/8546244/7610096-KYDYGJRL-7.jpg,saatchi_art_images/897.jpg.jpg,Oil on Paper,Figurative Love,2227.84,1
897,"Flow, Paintings",Laura Spring,968,30 x 40 in,Print of Minimalism Abstract Paintings,https://images.saatchiart.com/saatchi/796774/art/8429370/7493574-HSC00001-7.jpg,saatchi_art_images/898.jpg.jpg,Acrylic on Canvas,Minimalism Abstract,1200.0,0
898,"Grey Abstract Painting Wk522, Paintings",Radek Smach,2595,35.4 x 41.3 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/735695/art/8248979/7314257-HSC00001-7.jpg,saatchi_art_images/899.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1462.0199999999998,0
899,"Mirage, Paintings",Sherry Xiaohong Chen,3978,40 x 30 in,Original Conceptual Abstract Paintings,https://images.saatchiart.com/saatchi/377898/art/8245173/7310468-HSC00002-7.jpg,saatchi_art_images/900.jpg.jpg,Oil on Canvas,Conceptual Abstract,1200.0,1
900,"Bird Mass, Paintings",Anna Bergin,2675,20 x 24 in,Print of Abstract Expressionism Animal Paintings,https://www.saatchiart.com/saatchi-images/saatchi/339378/art/8225846/7291249-HSC00001-7.jpg,saatchi_art_images/901.jpg.jpg,Oil on Canvas,Abstract Expressionism Animal,480.0,0
901,"Actcink, Paintings",Rodrigue Semabia,2800,40.1 x 50.1 in,Original Abstract Expressionism Abstract Paintings,https://www.saatchiart.com/saatchi-images/saatchi/651434/art/8005075/7072358-HSC00001-7.jpg,saatchi_art_images/902.jpg.jpg,Enamel on Canvas,Abstract Expressionism Abstract,2009.0100000000002,1
902,"Infinity Terrain ( With Red), Paintings",Nestor Toro,1405,18 x 24 in,Print of Expressionism Abstract Paintings,https://www.saatchiart.com/saatchi-images/saatchi/574303/art/7972131/7039563-BPGDIKTK-7.jpg,saatchi_art_images/903.jpg.jpg,Acrylic on Canvas,Expressionism Abstract,432.0,0
903,"Tales From The Loop 6, Paintings",Dragomir Misina,700,16.5 x 23.2 in,Original Abstract Expressionism Abstract Paintings,https://www.saatchiart.com/saatchi-images/saatchi/126029/art/7871393/6939196-HSC00001-7.jpg,saatchi_art_images/904.jpg.jpg,Acrylic on Paper,Abstract Expressionism Abstract,382.8,1
904,"L’Échappée... Iii (Head In The Clouds 2013), Paintings",Olivier Messas,2290,19.7 x 39.4 in,Original Fine Art Abstract Paintings,https://www.saatchiart.com/saatchi-images/saatchi/756195/art/7370017/6439223-HSC00001-7.jpg,saatchi_art_images/905.jpg.jpg,Acrylic on Canvas,Fine Art Abstract,776.18,1
905,"Remembering V, Paintings",Tanja Vetter,615,11.8 x 11.8 in,Original Expressionism Landscape Paintings,https://www.saatchiart.com/saatchi-images/saatchi/25738/art/7126923/6196247-HSC00001-7.jpg,saatchi_art_images/906.jpg.jpg,Acrylic on Canvas,Expressionism Landscape,139.24,1
906,"What'S Left ?, Paintings",Julien Spianti,5520,39.4 x 39.4 in,Original Figurative Nude Paintings,https://images.saatchiart.com/saatchi/22626/art/6958835/6028171-HSC00002-7.jpg,saatchi_art_images/907.jpg.jpg,Oil on Wood,Figurative Nude,1552.36,1
907,"Galaxy Constrained To A Grid, Paintings",Gavin Zeigler,1310,23.8 x 17.8 in,Original Fine Art Abstract Paintings,https://images.saatchiart.com/saatchi/725019/art/6920523/5989869-HSC00001-7.jpg,saatchi_art_images/908.jpg.jpg,Acrylic on Other,Fine Art Abstract,423.64000000000004,1
908,"Flowering, Paintings",Sanja Milenkovic,2855,55.1 x 23.6 in,Original Abstract Expressionism Floral Paintings,https://images.saatchiart.com/saatchi/950379/art/6819393/5889031-YOBMFUSB-7.jpg,saatchi_art_images/909.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Floral,1300.3600000000001,1
909,"Puzzle_08, Paintings",Pal Csaba,1813,39.4 x 47.2 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/73607/art/6133239/5203023-TUQFAXYT-7.jpg,saatchi_art_images/910.jpg.jpg,Acrylic on Wood,Abstract Expressionism Abstract,1859.68,0
910,"Paroles De Femmes (Women'S Words), Paintings",Agnès Lefèvre,3045,39.4 x 39.4 in,Print of Figurative Women Paintings,https://images.saatchiart.com/saatchi/723775/art/5898747/4968545-IFHNPWJD-7.jpg,saatchi_art_images/911.jpg.jpg,Oil on Canvas,Figurative Women,1552.36,0
911,"Post Industrial Iii (Le Grand Débat), Paintings",Carlos Martín,2923,57.5 x 45 in,Original Conceptual Abstract Paintings,https://images.saatchiart.com/saatchi/888156/art/5686583/4756389-HSC00001-7.jpg,saatchi_art_images/912.jpg.jpg,Acrylic on Canvas,Conceptual Abstract,2587.5,1
912,"Kaketoe, Paintings",Danielle Van Broekhoven,1013,10.6 x 13 in,Original Abstract Expressionism Animal Paintings,https://images.saatchiart.com/saatchi/694685/art/5626873/4696683-HSC00001-7.jpg,saatchi_art_images/913.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Animal,137.79999999999998,1
913,"The Perfect Storm 3, Paintings",Luca Brandi,1055,14.2 x 20.1 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/736652/art/5336413/4406227-HSC00001-7.jpg,saatchi_art_images/914.jpg.jpg,Acrylic on Paper,Abstract Expressionism Abstract,285.42,0
914,"Time, Paintings",Catia Goffinet,2440,47.2 x 47.2 in,Original Abstract Geometric Paintings,https://images.saatchiart.com/saatchi/981801/art/4740711/3810543-VUKWIWDG-7.jpg,saatchi_art_images/915.jpg.jpg,Acrylic on Canvas,Abstract Geometric,2227.84,1
915,"Enfouissement, Paintings",Muriel Napoli,5603,47.2 x 47.2 in,Original Minimalism Aerial Paintings,https://images.saatchiart.com/saatchi/555517/art/3869192/2939075-HSC00001-7.jpg,saatchi_art_images/916.jpg.jpg,Acrylic on Canvas,Minimalism Aerial,2227.84,1
916,"Pillow Into Shade, Paintings",Alex Hanna,2280,23.6 x 29.5 in,Print of Documentary Still Life Paintings,https://images.saatchiart.com/saatchi/385944/art/3378953/2448840-HSC00001-7.jpg,saatchi_art_images/917.jpg.jpg,Oil on Canvas,Documentary Still Life,696.2,0
917,"All In #39, Paintings",Carla Sa Fernandes,4393,59.1 x 39.4 in,Original Fine Art Abstract Paintings,https://images.saatchiart.com/saatchi/311324/art/3244323/2314210-HSC00001-7.jpg,saatchi_art_images/918.jpg.jpg,Oil on Canvas,Fine Art Abstract,2328.54,1
918,"Adore (Ii), Paintings",Maria Bouquet,985,11 x 11 in,Original Minimalism Abstract Paintings,https://images.saatchiart.com/saatchi/10120/art/3009716/2079609-HSC00001-7.jpg,saatchi_art_images/919.jpg.jpg,Acrylic on Canvas,Minimalism Abstract,121.0,1
919,"François Negret, French Actor, Paintings",Frederic Belaubre,614,15 x 18.5 in,Print of Figurative Celebrity Paintings,https://images.saatchiart.com/saatchi/313699/art/2494854/1564851-HSC00001-7.jpg,saatchi_art_images/920.jpg.jpg,Oil on Canvas,Figurative Celebrity,277.5,0
920,"The End Of Childhood, Paintings",Wilfrid Moizan,10670,78.7 x 59.1 in,Original Figurative Children Paintings,https://images.saatchiart.com/saatchi/417919/art/1964909/1084794-HSC00001-7.jpg,saatchi_art_images/921.jpg.jpg,Oil on Paper,Figurative Children,4651.17,1
921,"Spring 2, Paintings",Naomi Middelmann,3500,39.4 x 39.4 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/299099/art/1945018/1068135-HSC00002-7.jpg,saatchi_art_images/922.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1552.36,1
922,"The Lost Prince, Paintings",Stephen Mitchell,825,16 x 16 in,Original Impressionism People Paintings,https://images.saatchiart.com/saatchi/45958/art/1480846/722069-APWUIWFP-7.jpg,saatchi_art_images/923.jpg.jpg,Acrylic on Canvas,Impressionism People,256.0,1
923,"Cherry Blossom Tree, Paintings",Andy Shaw,1995,47 x 31 in,Print of Pop Art Botanic Paintings,https://images.saatchiart.com/saatchi/877065/art/12803101/11865279-LPPFXCRA-7.jpg,saatchi_art_images/924.jpg.jpg,Acrylic on Canvas,Pop Art Botanic,1457.0,0
924,"Reflection #1, Paintings",Linda O'Neill,1215,20 x 30 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/708263/art/12483391/11545581-ENRPSMRA-7.jpg,saatchi_art_images/925.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,600.0,0
925,"Nature 412, Paintings",Muriel Napoli,7150,55.1 x 47.2 in,Print of Minimalism Abstract Paintings,https://images.saatchiart.com/saatchi/555517/art/12475023/11537213-UKIMTVCG-7.jpg,saatchi_art_images/926.jpg.jpg,Acrylic on Canvas,Minimalism Abstract,2600.7200000000003,0
926,"Shadows Of Tomorrow, Paintings",Khalid Alzayani,12733,39 x 47 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/517587/art/12405271/11467461-UIZJCEKF-7.jpg,saatchi_art_images/927.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1833.0,1
927,"Everlasting Waves (Diptych), Paintings",Yeachin Tsai,1300,24 x 12 in,Print of Contemporary Abstract Paintings,https://images.saatchiart.com/saatchi/688716/art/12267857/11330053-IFQBOPKZ-7.jpg,saatchi_art_images/928.jpg.jpg,Acrylic on Wood,Contemporary Abstract,288.0,0
928,"Autumn Sketch, Paintings",Shandor Alexander,573,15.7 x 7.9 in,Print of Art Deco Landscape Paintings,https://images.saatchiart.com/saatchi/658904/art/12209117/11271315-EADCVKTO-7.jpg,saatchi_art_images/929.jpg.jpg,Oil on Hardboard,Art Deco Landscape,124.03,0
929,"Pragmatism, Paintings",Yossi Kotler,2815,35 x 47.2 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/420360/art/12045463/11107689-ODZUFBRP-7.jpg,saatchi_art_images/930.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1652.0,0
930,"Wonderland Viii, Paintings",Theophilus Tetteh,1568,30 x 30 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/1165517/art/11971225/11033453-XOKIXXLE-7.jpg,saatchi_art_images/931.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,900.0,0
931,"Enigma, Paintings",Jonathan Menashy,960,12 x 12 in,Original Contemporary People Paintings,https://images.saatchiart.com/saatchi/159353/art/11508199/10570453-RRZVFFVP-7.jpg,saatchi_art_images/932.jpg.jpg,Oil on Canvas,Contemporary People,144.0,1
932,"Everything Counts, Paintings",Gavin Zeigler,670,8 x 10 in,Original Contemporary Abstract Paintings,https://images.saatchiart.com/saatchi/725019/art/11446889/10509143-GVGYRDXE-7.jpg,saatchi_art_images/933.jpg.jpg,Acrylic on Found Objects,Contemporary Abstract,80.0,1
933,"Depth O Nature 353, Paintings",Nazarii Medvid,1220,39.4 x 31.5 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/936371/art/11297969/10360235-NLZANMNA-7.jpg,saatchi_art_images/934.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1241.1,1
934,"Construct 3, Paintings",Nikos Lamprinos,1275,17.3 x 19.7 in,Print of Contemporary Abstract Paintings,https://images.saatchiart.com/saatchi/398938/art/11210997/10273267-CNPLFTVS-7.jpg,saatchi_art_images/935.jpg.jpg,Acrylic on Paper,Contemporary Abstract,340.81,0
935,"How Do I Look?, Paintings",Ilya Volykhine,1935,17.3 x 17.3 in,Original Fine Art Love Paintings,https://images.saatchiart.com/saatchi/543/art/10937435/9999845-JEFEZKFO-7.jpg,saatchi_art_images/936.jpg.jpg,Oil on Canvas,Fine Art Love,299.29,1
936,"Playing Cello, Paintings",Pol Ledent,1180,19.7 x 23.6 in,Print of Impressionism Erotic Paintings,https://images.saatchiart.com/saatchi/9021/art/10829033/9891493-ACMVPESZ-7.jpg,saatchi_art_images/937.jpg.jpg,Oil on Canvas,Impressionism Erotic,464.92,0
937,"Breeze #6, Paintings",Geesien Postema,2604,39.4 x 39.4 in,Print of Abstract Water Paintings,https://images.saatchiart.com/saatchi/423772/art/10811341/9873801-IZDLDNAF-7.jpg,saatchi_art_images/938.jpg.jpg,Acrylic on Canvas,Abstract Water,1552.36,0
938,"Copy Of For The Rest Of Our Lives, Paintings",Buhle Nkalashe,1110,19.7 x 19.7 in,Original Figurative Abstract Paintings,https://images.saatchiart.com/saatchi/1210613/art/10797053/9859513-SEOQIZHJ-7.jpg,saatchi_art_images/939.jpg.jpg,Acrylic on Canvas,Figurative Abstract,388.09,1
939,"Summer Orchestra - On Temporary Hold, Paintings",Linda O'Neill,1005,22 x 30 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/708263/art/10709613/9772083-BJJCXZCY-7.jpg,saatchi_art_images/940.jpg.jpg,Acrylic on Paper,Abstract Expressionism Abstract,660.0,0
940,"Xo, Paintings",Alyson Khan,1720,16 x 20 in,Print of Fine Art Abstract Paintings,https://images.saatchiart.com/saatchi/423599/art/10600155/9662645-GHPAXHEL-7.jpg,saatchi_art_images/941.jpg.jpg,Acrylic on Wood,Fine Art Abstract,320.0,0
941,"Push, Paintings",Kris Gebhardt,8900,31.7 x 57.2 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/69883/art/10480347/9542839-ZEBKACBK-7.jpg,saatchi_art_images/942.jpg.jpg,Acrylic on Wood,Abstract Expressionism Abstract,1813.24,1
942,"Po523, Paintings",Brett Polonsky,3105,69 x 52 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/496515/art/10290257/9352881-TLVLQLOI-7.jpg,saatchi_art_images/943.jpg.jpg,Oil on Canvas,Abstract Expressionism Abstract,3588.0,1
943,"Sian Ka'An - Abstract Colorful Original Art, Paintings",Andrada Anghel,2755,72 x 30 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/332398/art/10256071/9318809-KTGBEHYW-7.jpg,saatchi_art_images/944.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,2160.0,1
944,"Winter Walkies, Paintings",Bridget Davies Art,561,25.2 x 19.7 in,Original Fine Art Animal Paintings,https://images.saatchiart.com/saatchi/162366/art/9878395/8941323-DSMJEFWV-7.jpg,saatchi_art_images/945.jpg.jpg,Ink on Paper,Fine Art Animal,496.43999999999994,1
945,"Abstract Still Life 8822, Paintings",Pol Ledent,2312,31.5 x 31.5 in,Print of Contemporary Floral Paintings,https://images.saatchiart.com/saatchi/9021/art/9844139/8907085-DLBBBNRP-7.jpg,saatchi_art_images/946.jpg.jpg,Oil on Canvas,Contemporary Floral,992.25,0
946,"December No. 3, Paintings",Elizabeth Becker,408,20 x 16 in,Print of Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/833929/art/9786327/8849385-HGBZFORD-7.jpg,saatchi_art_images/947.jpg.jpg,Watercolor on Paper,Expressionism Abstract,320.0,0
947,"Moltedo [Abstract N°2774], Paintings",Koen Lybaert,405,7.9 x 7.9 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/91068/art/9698245/8761345-YMAEUTUI-7.jpg,saatchi_art_images/948.jpg.jpg,Oil on Canvas,Abstract Expressionism Abstract,62.410000000000004,1
948,"Wheel Green, Paintings",Rodrigue Semabia,576,25.2 x 28.2 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/651434/art/9520473/8583575-ZNSKOJQB-7.jpg,saatchi_art_images/949.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,710.64,1
949,"Band On The Run, Paintings",Jean-Humbert Savoldelli,4210,45.7 x 35 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/664392/art/9437619/8500727-FRWPDFZW-7.jpg,saatchi_art_images/950.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1599.5,1
950,"A Fiery Song, Paintings",Nestor Toro,4722,36 x 36 in,Print of Abstract Expressionism Abstract Paintings,https://www.saatchiart.com/saatchi-images/saatchi/574303/art/9368929/8432037-IDHRSFSE-7.jpg,saatchi_art_images/951.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1296.0,0
951,"Daydream, Paintings",Josh M G Yates,5600,41 x 41 in,Original Fine Art Floral Paintings,https://www.saatchiart.com/saatchi-images/saatchi/743322/art/9304639/8367747-SPZEISOS-7.jpg,saatchi_art_images/952.jpg.jpg,Acrylic on Canvas,Fine Art Floral,1681.0,1
952,"After-Words, Paintings",Sarah Trundle,3630,53 x 53 in,Original Abstract Expressionism Abstract Paintings,https://www.saatchiart.com/saatchi-images/saatchi/889121/art/9232463/8295587-SRDGGGJS-7.jpg,saatchi_art_images/953.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,2809.0,1
